date,contract_preamble,strike,yes_price,daily_volume,expiry_date,adjusted_yes_price,probability
2025-07-11,FED-25OCT,3.75,85,0,2025-09-06,85,22.448979591836736
2025-07-12,FED-25OCT,3.75,85,0,2025-09-06,85,22.448979591836736
2025-07-13,FED-25OCT,3.75,85,0,2025-09-06,85,22.448979591836736
2025-07-14,FED-25OCT,3.75,85,0,2025-09-06,85,22.448979591836736
2025-07-15,FED-25OCT,3.75,82,29,2025-09-06,82,19.387755102040817
2025-07-16,FED-25OCT,3.75,82,0,2025-09-06,82,15.306122448979592
2025-07-17,FED-25OCT,3.75,84,10,2025-09-06,84,17.346938775510203
2025-07-18,FED-25OCT,3.75,84,0,2025-09-06,84,16.3265306122449
2025-07-19,FED-25OCT,3.75,84,0,2025-09-06,84,16.3265306122449
2025-07-20,FED-25OCT,3.75,84,0,2025-09-06,84,17.346938775510203
2025-07-21,FED-25OCT,3.75,84,10,2025-09-06,84,16.3265306122449
2025-07-22,FED-25OCT,3.75,88,20,2025-09-06,88,20.408163265306122
2025-07-23,FED-25OCT,3.75,89,907,2025-09-06,89,21.428571428571427
2025-07-24,FED-25OCT,3.75,89,0,2025-09-06,89,21.428571428571427
2025-07-25,FED-25OCT,3.75,89,0,2025-09-06,89,21.428571428571427
2025-07-26,FED-25OCT,3.75,89,0,2025-09-06,89,21.428571428571427
2025-07-27,FED-25OCT,3.75,89,0,2025-09-06,89,21.428571428571427
2025-07-28,FED-25OCT,3.75,89,0,2025-09-06,89,21.428571428571427
2025-07-29,FED-25OCT,3.75,90,100,2025-09-06,90,22.448979591836736
2025-07-30,FED-25OCT,3.75,90,0,2025-09-06,90,22.448979591836736
2025-07-31,FED-25OCT,3.75,90,231,2025-09-06,90,18.367346938775512
2025-08-01,FED-25OCT,3.75,86,321,2025-09-06,86,35.714285714285715
2025-08-02,FED-25OCT,3.75,86,20,2025-09-06,86,35.714285714285715
2025-08-03,FED-25OCT,3.75,86,0,2025-09-06,86,35.714285714285715
2025-08-04,FED-25OCT,3.75,86,610,2025-09-06,86,35.714285714285715
2025-08-05,FED-25OCT,3.75,86,57,2025-09-06,86,31.632653061224488
2025-08-06,FED-25OCT,3.75,85,1310,2025-09-06,85,34.69387755102041
2025-08-07,FED-25OCT,3.75,85,0,2025-09-06,85,34.69387755102041
2025-08-08,FED-25OCT,3.75,85,0,2025-09-06,85,34.69387755102041
2025-08-09,FED-25OCT,3.75,85,0,2025-09-06,85,34.69387755102041
2025-08-10,FED-25OCT,3.75,85,0,2025-09-06,85,34.69387755102041
2025-08-11,FED-25OCT,3.75,85,0,2025-09-06,85,32.6530612244898
2025-08-12,FED-25OCT,3.75,86,187,2025-09-06,86,33.673469387755105
2025-08-13,FED-25OCT,3.75,86,19,2025-09-06,86,33.673469387755105
2025-08-14,FED-25OCT,3.75,86,0,2025-09-06,86,36.734693877551024
2025-08-15,FED-25OCT,3.75,86,0,2025-09-06,86,36.734693877551024
2025-08-16,FED-25OCT,3.75,89,237,2025-09-06,89,39.795918367346935
2025-08-17,FED-25OCT,3.75,89,0,2025-09-06,89,39.795918367346935
2025-08-18,FED-25OCT,3.75,90,382,2025-09-06,90,40.816326530612244
2025-08-19,FED-25OCT,3.75,90,0,2025-09-06,90,40.816326530612244
2025-08-20,FED-25OCT,3.75,90,0,2025-09-06,90,40.816326530612244
2025-08-21,FED-25OCT,3.75,92,584,2025-09-06,92,42.857142857142854
2025-08-22,FED-25OCT,3.75,92,0,2025-09-06,92,42.857142857142854
2025-08-23,FED-25OCT,3.75,92,0,2025-09-06,92,42.857142857142854
2025-08-24,FED-25OCT,3.75,92,1,2025-09-06,92,35.714285714285715
2025-08-25,FED-25OCT,3.75,92,0,2025-09-06,92,35.714285714285715
2025-08-26,FED-25OCT,3.75,88,400,2025-09-06,88,31.632653061224488
2025-08-27,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-08-28,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-08-29,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-08-30,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-08-31,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-09-01,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-09-02,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-09-03,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-09-04,FED-25OCT,3.75,88,0,2025-09-06,88,31.632653061224488
2025-09-05,FED-25OCT,3.75,84,42,2025-09-06,84,58.16326530612245
2025-09-06,FED-25OCT,3.75,84,0,2025-09-06,84,58.16326530612245
2025-03-11,FED-25SEP,3.75,71,30,2025-09-07,71,14.285714285714286
2025-03-12,FED-25SEP,3.75,71,0,2025-09-07,71,19.387755102040817
2025-03-13,FED-25SEP,3.75,69,10,2025-09-07,69,17.346938775510203
2025-03-14,FED-25SEP,3.75,70,10,2025-09-07,70,17.346938775510203
2025-03-15,FED-25SEP,3.75,70,0,2025-09-07,70,17.346938775510203
2025-03-16,FED-25SEP,3.75,70,0,2025-09-07,70,17.346938775510203
2025-03-17,FED-25SEP,3.75,70,0,2025-09-07,70,17.346938775510203
2025-03-18,FED-25SEP,3.75,70,0,2025-09-07,70,17.346938775510203
2025-03-19,FED-25SEP,3.75,70,0,2025-09-07,70,17.346938775510203
2025-03-20,FED-25SEP,3.75,70,0,2025-09-07,70,17.346938775510203
2025-03-21,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-22,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-23,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-24,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-25,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-26,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-27,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-28,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-29,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-30,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-03-31,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-04-01,FED-25SEP,3.75,70,0,2025-09-07,70,19.387755102040817
2025-04-02,FED-25SEP,3.75,70,0,2025-09-07,70,20.408163265306122
2025-04-03,FED-25SEP,3.75,70,0,2025-09-07,70,18.367346938775512
2025-04-04,FED-25SEP,3.75,70,0,2025-09-07,70,27.551020408163264
2025-04-05,FED-25SEP,3.75,70,0,2025-09-07,70,20.408163265306122
2025-04-06,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-07,FED-25SEP,3.75,70,0,2025-09-07,70,24.489795918367346
2025-04-08,FED-25SEP,3.75,70,0,2025-09-07,70,24.489795918367346
2025-04-09,FED-25SEP,3.75,70,0,2025-09-07,70,15.306122448979592
2025-04-10,FED-25SEP,3.75,70,0,2025-09-07,70,24.489795918367346
2025-04-11,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-12,FED-25SEP,3.75,70,0,2025-09-07,70,24.489795918367346
2025-04-13,FED-25SEP,3.75,70,0,2025-09-07,70,24.489795918367346
2025-04-14,FED-25SEP,3.75,70,0,2025-09-07,70,24.489795918367346
2025-04-15,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-16,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-17,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-18,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-19,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-20,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-21,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-22,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-23,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-24,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-25,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-26,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-27,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-28,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-29,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-04-30,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-05-01,FED-25SEP,3.75,70,0,2025-09-07,70,23.46938775510204
2025-05-02,FED-25SEP,3.75,70,0,2025-09-07,70,22.448979591836736
2025-05-03,FED-25SEP,3.75,70,0,2025-09-07,70,22.448979591836736
2025-05-04,FED-25SEP,3.75,70,0,2025-09-07,70,22.448979591836736
2025-05-05,FED-25SEP,3.75,70,0,2025-09-07,70,22.448979591836736
2025-05-06,FED-25SEP,3.75,70,0,2025-09-07,70,22.448979591836736
2025-05-07,FED-25SEP,3.75,70,0,2025-09-07,70,22.448979591836736
2025-05-08,FED-25SEP,3.75,70,0,2025-09-07,70,22.448979591836736
2025-05-09,FED-25SEP,3.75,70,0,2025-09-07,70,21.428571428571427
2025-05-10,FED-25SEP,3.75,70,0,2025-09-07,70,21.428571428571427
2025-05-11,FED-25SEP,3.75,70,0,2025-09-07,70,21.428571428571427
2025-05-12,FED-25SEP,3.75,70,0,2025-09-07,70,6.122448979591836
2025-05-13,FED-25SEP,3.75,70,0,2025-09-07,70,6.122448979591836
2025-05-14,FED-25SEP,3.75,80,305,2025-09-07,80,12.244897959183673
2025-05-15,FED-25SEP,3.75,80,0,2025-09-07,80,12.244897959183673
2025-05-16,FED-25SEP,3.75,80,0,2025-09-07,80,12.244897959183673
2025-05-17,FED-25SEP,3.75,80,0,2025-09-07,80,12.244897959183673
2025-05-18,FED-25SEP,3.75,80,0,2025-09-07,80,12.244897959183673
2025-05-19,FED-25SEP,3.75,83,59,2025-09-07,83,11.224489795918368
2025-05-20,FED-25SEP,3.75,83,0,2025-09-07,83,11.224489795918368
2025-05-21,FED-25SEP,3.75,83,0,2025-09-07,83,11.224489795918368
2025-05-22,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-23,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-24,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-25,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-26,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-27,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-28,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-29,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-30,FED-25SEP,3.75,83,0,2025-09-07,83,10.204081632653061
2025-05-31,FED-25SEP,3.75,83,0,2025-09-07,83,7.142857142857143
2025-06-01,FED-25SEP,3.75,83,0,2025-09-07,83,7.142857142857143
2025-06-02,FED-25SEP,3.75,83,0,2025-09-07,83,7.142857142857143
2025-06-03,FED-25SEP,3.75,83,0,2025-09-07,83,7.142857142857143
2025-06-04,FED-25SEP,3.75,83,0,2025-09-07,83,7.142857142857143
2025-06-05,FED-25SEP,3.75,83,0,2025-09-07,83,5.1020408163265305
2025-06-06,FED-25SEP,3.75,83,0,2025-09-07,83,5.1020408163265305
2025-06-07,FED-25SEP,3.75,83,0,2025-09-07,83,5.1020408163265305
2025-06-08,FED-25SEP,3.75,83,0,2025-09-07,83,5.1020408163265305
2025-06-09,FED-25SEP,3.75,83,0,2025-09-07,83,5.1020408163265305
2025-06-10,FED-25SEP,3.75,83,0,2025-09-07,83,5.1020408163265305
2025-06-11,FED-25SEP,3.75,93,5,2025-09-07,92,14.285714285714286
2025-06-12,FED-25SEP,3.75,93,0,2025-09-07,92,14.285714285714286
2025-06-13,FED-25SEP,3.75,93,0,2025-09-07,92,20.408163265306122
2025-06-14,FED-25SEP,3.75,93,0,2025-09-07,92,20.408163265306122
2025-06-15,FED-25SEP,3.75,93,0,2025-09-07,92,20.408163265306122
2025-06-16,FED-25SEP,3.75,93,0,2025-09-07,92,20.408163265306122
2025-06-17,FED-25SEP,3.75,93,0,2025-09-07,92,20.408163265306122
2025-06-18,FED-25SEP,3.75,90,60,2025-09-07,90,14.285714285714286
2025-06-19,FED-25SEP,3.75,89,9,2025-09-07,89,12.244897959183673
2025-06-20,FED-25SEP,3.75,89,0,2025-09-07,89,12.244897959183673
2025-06-21,FED-25SEP,3.75,89,0,2025-09-07,89,12.244897959183673
2025-06-22,FED-25SEP,3.75,89,0,2025-09-07,89,12.244897959183673
2025-06-23,FED-25SEP,3.75,89,0,2025-09-07,89,16.3265306122449
2025-06-24,FED-25SEP,3.75,86,88,2025-09-07,86,21.428571428571427
2025-06-25,FED-25SEP,3.75,86,0,2025-09-07,86,15.306122448979592
2025-06-26,FED-25SEP,3.75,86,394,2025-09-07,86,23.46938775510204
2025-06-27,FED-25SEP,3.75,86,20,2025-09-07,86,14.285714285714286
2025-06-28,FED-25SEP,3.75,86,0,2025-09-07,86,12.244897959183673
2025-06-29,FED-25SEP,3.75,86,0,2025-09-07,86,12.244897959183673
2025-06-30,FED-25SEP,3.75,88,204,2025-09-07,88,14.285714285714286
2025-07-01,FED-25SEP,3.75,88,0,2025-09-07,88,14.285714285714286
2025-07-02,FED-25SEP,3.75,88,0,2025-09-07,88,14.285714285714286
2025-07-03,FED-25SEP,3.75,97,306,2025-09-07,94,6.122448979591836
2025-07-04,FED-25SEP,3.75,97,0,2025-09-07,94,6.122448979591836
2025-07-05,FED-25SEP,3.75,97,0,2025-09-07,94,6.122448979591836
2025-07-06,FED-25SEP,3.75,97,0,2025-09-07,94,3.061224489795918
2025-07-07,FED-25SEP,3.75,97,0,2025-09-07,94,6.122448979591836
2025-07-08,FED-25SEP,3.75,97,0,2025-09-07,94,3.061224489795918
2025-07-09,FED-25SEP,3.75,97,0,2025-09-07,94,2.0408163265306123
2025-07-10,FED-25SEP,3.75,97,0,2025-09-07,94,2.0408163265306123
2025-07-11,FED-25SEP,3.75,96,117,2025-09-07,94,4.081632653061225
2025-07-12,FED-25SEP,3.75,96,0,2025-09-07,94,5.1020408163265305
2025-07-13,FED-25SEP,3.75,96,0,2025-09-07,94,5.1020408163265305
2025-07-14,FED-25SEP,3.75,96,0,2025-09-07,94,5.1020408163265305
2025-07-15,FED-25SEP,3.75,98,485,2025-09-07,94,5.1020408163265305
2025-07-16,FED-25SEP,3.75,98,0,2025-09-07,94,4.081632653061225
2025-07-17,FED-25SEP,3.75,95,364,2025-09-07,94,4.081632653061225
2025-07-18,FED-25SEP,3.75,95,94,2025-09-07,95,2.0408163265306123
2025-07-19,FED-25SEP,3.75,95,0,2025-09-07,95,4.081632653061225
2025-07-20,FED-25SEP,3.75,95,0,2025-09-07,95,4.081632653061225
2025-07-21,FED-25SEP,3.75,95,0,2025-09-07,95,2.0408163265306123
2025-07-22,FED-25SEP,3.75,95,0,2025-09-07,95,2.0408163265306123
2025-07-23,FED-25SEP,3.75,98,295,2025-09-07,97,7.142857142857143
2025-07-24,FED-25SEP,3.75,93,505,2025-09-07,93,3.061224489795918
2025-07-25,FED-25SEP,3.75,93,0,2025-09-07,93,3.061224489795918
2025-07-26,FED-25SEP,3.75,93,5,2025-09-07,93,3.061224489795918
2025-07-27,FED-25SEP,3.75,93,0,2025-09-07,93,4.081632653061225
2025-07-28,FED-25SEP,3.75,93,0,2025-09-07,93,3.061224489795918
2025-07-29,FED-25SEP,3.75,92,329,2025-09-07,92,4.081632653061225
2025-07-30,FED-25SEP,3.75,92,0,2025-09-07,92,5.1020408163265305
2025-07-31,FED-25SEP,3.75,92,0,2025-09-07,92,5.1020408163265305
2025-08-01,FED-25SEP,3.75,99,785,2025-09-07,97,5.1020408163265305
2025-08-02,FED-25SEP,3.75,99,0,2025-09-07,97,6.122448979591836
2025-08-03,FED-25SEP,3.75,99,215,2025-09-07,97,6.122448979591836
2025-08-04,FED-25SEP,3.75,99,241,2025-09-07,97,4.081632653061225
2025-08-05,FED-25SEP,3.75,99,0,2025-09-07,97,2.0408163265306123
2025-08-06,FED-25SEP,3.75,99,233,2025-09-07,97,4.081632653061225
2025-08-07,FED-25SEP,3.75,99,867,2025-09-07,97,5.1020408163265305
2025-08-08,FED-25SEP,3.75,99,0,2025-09-07,97,6.122448979591836
2025-08-09,FED-25SEP,3.75,99,16862,2025-09-07,99,4.081632653061225
2025-08-10,FED-25SEP,3.75,98,800,2025-09-07,98,5.1020408163265305
2025-08-11,FED-25SEP,3.75,98,6149,2025-09-07,98,4.081632653061225
2025-08-12,FED-25SEP,3.75,98,0,2025-09-07,98,3.061224489795918
2025-08-13,FED-25SEP,3.75,99,4295,2025-09-07,98,8.16326530612245
2025-08-14,FED-25SEP,3.75,99,2033,2025-09-07,97,3.061224489795918
2025-08-15,FED-25SEP,3.75,99,307,2025-09-07,99,4.081632653061225
2025-08-16,FED-25SEP,3.75,99,856,2025-09-07,99,4.081632653061225
2025-08-17,FED-25SEP,3.75,99,2000,2025-09-07,99,4.081632653061225
2025-08-18,FED-25SEP,3.75,99,832,2025-09-07,99,3.061224489795918
2025-08-19,FED-25SEP,3.75,98,140,2025-09-07,98,2.0408163265306123
2025-08-20,FED-25SEP,3.75,98,250,2025-09-07,98,2.0408163265306123
2025-08-21,FED-25SEP,3.75,98,0,2025-09-07,98,2.0408163265306123
2025-08-22,FED-25SEP,3.75,97,1602,2025-09-07,97,2.0408163265306123
2025-08-23,FED-25SEP,3.75,97,50,2025-09-07,97,2.0408163265306123
2025-08-24,FED-25SEP,3.75,97,312,2025-09-07,97,2.0408163265306123
2025-08-25,FED-25SEP,3.75,97,0,2025-09-07,97,1.0204081632653061
2025-08-26,FED-25SEP,3.75,97,0,2025-09-07,97,2.0408163265306123
2025-08-27,FED-25SEP,3.75,97,0,2025-09-07,97,2.0408163265306123
2025-08-28,FED-25SEP,3.75,97,0,2025-09-07,97,4.081632653061225
2025-08-29,FED-25SEP,3.75,97,0,2025-09-07,97,3.061224489795918
2025-08-30,FED-25SEP,3.75,97,0,2025-09-07,97,3.061224489795918
2025-08-31,FED-25SEP,3.75,98,467,2025-09-07,98,4.081632653061225
2025-09-01,FED-25SEP,3.75,98,400,2025-09-07,98,4.081632653061225
2025-09-02,FED-25SEP,3.75,98,100,2025-09-07,98,3.061224489795918
2025-09-03,FED-25SEP,3.75,98,0,2025-09-07,98,4.081632653061225
2025-09-04,FED-25SEP,3.75,98,0,2025-09-07,98,6.122448979591836
2025-09-05,FED-25SEP,3.75,98,10936,2025-09-07,98,9.183673469387756
2025-09-06,FED-25SEP,3.75,98,972,2025-09-07,98,10.204081632653061
2025-09-07,FED-25SEP,3.75,98,0,2025-09-07,98,8.16326530612245
2025-09-04,KXFED-26APR,3.75,NA,NA,2025-09-05,NA,81.63265306122449
2025-09-05,KXFED-26APR,3.75,NA,NA,2025-09-05,NA,86.73469387755102
2025-08-06,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-07,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-08,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-09,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-10,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-11,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-12,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-13,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-14,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-15,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-16,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-17,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-18,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-19,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-20,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-21,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-22,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-23,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-24,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-25,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-26,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-27,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-28,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-29,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-30,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-08-31,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-09-01,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-09-02,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-09-03,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-09-04,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,65.3061224489796
2025-09-05,KXFED-26JAN,3.75,NA,NA,2025-09-05,NA,80.61224489795919
2025-08-06,KXFED-26JUL,3.75,41,100,2025-09-05,41,40.816326530612244
2025-08-07,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-08,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-09,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-10,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-11,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-12,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-13,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-14,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-15,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-16,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-17,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-18,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-19,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-20,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-21,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-22,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-23,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-24,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-25,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-26,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-27,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-28,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-29,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-30,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-08-31,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-09-01,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-09-02,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-09-03,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-09-04,KXFED-26JUL,3.75,41,0,2025-09-05,41,40.816326530612244
2025-09-05,KXFED-26JUL,3.75,27,1055,2025-09-05,27,14.285714285714286
2025-08-06,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-07,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-08,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-09,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-10,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-11,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-12,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-13,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-14,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-15,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-16,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-17,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-18,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-19,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-20,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-21,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-22,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-23,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-24,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-25,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-26,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-27,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-28,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-29,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-30,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-08-31,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-09-01,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-09-02,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-09-03,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,76.53061224489795
2025-09-04,KXFED-26JUN,3.75,NA,NA,2025-09-05,NA,81.63265306122449
2025-09-05,KXFED-26JUN,3.75,31,1033,2025-09-05,31,18.367346938775512
2025-09-04,KXFED-26MAR,3.75,NA,NA,2025-09-05,NA,77.55102040816327
2025-09-05,KXFED-26MAR,3.75,NA,NA,2025-09-05,NA,83.6734693877551
2025-08-26,KXFED-26SEP,3.75,33,1000,2025-08-29,33,32.6530612244898
2025-08-27,KXFED-26SEP,3.75,33,0,2025-08-29,33,32.6530612244898
